,Datum,Filiale,Weizenbrot,Mischbrot,Vollkornbrot,Stangenbrote,Spezialbrot,Brötchen,Süsse_Brötchen,Herzhafte_Brötchen,KonditoreiBlech,Stückgebäck,Blechkuchen,Weihnachtsartikel,Wochentag,Tag,Jahr,Monat,Gesamt,Wochenende_flag,Season,Closed,Outlier,New_Years_Eve,Feiertag_DE,Holidays_SH,Niederschlag,Sonne_h,Temperatur_max
1183,2016-02-23,1,50.6038680136164,131.136809399161,94.92934263129179,139.38297379623,6.17048600553143,201.353408477645,138.05645788481598,127.43040060305401,160.1207698702869,163.05008328142,75.4210317202581,0.0,1,23,2016,2,623.5768883234756,0,4,0,0,0,0,0.0,0.8,0.0,1.1
1184,2016-02-23,2,67.61764962961111,64.1872115779708,92.15994638388159,24.848070942567702,0.0,235.90118751306198,151.128109868999,87.3480489664276,226.45685166182832,103.23319568496001,53.074797353702294,0.0,1,23,2016,2,484.7140660470932,0,4,0,0,0,0,0.0,0.0,12.25,4.6
1185,2016-02-23,3,120.572118164561,83.1964133731633,108.858988476923,40.1589118787724,3.5298633898781495,283.617122028549,78.10819576108379,72.80894175111179,126.534312510972,208.425336740994,97.81452443232229,0.0,1,23,2016,2,639.9334173118468,0,4,0,0,0,0,0.0,3.1,0.0,2.7
1186,2016-02-24,1,54.1417182628359,139.322233482767,86.4023884059603,133.27346530232902,-5.834477777603179,235.341518133333,153.373074158924,105.55810185376801,132.3166100564483,160.082153223421,100.098328356439,0.0,2,24,2016,2,642.646845809622,0,4,0,0,0,0,0.0,1.2,2.85,5.6
1187,2016-02-24,2,65.22792405301189,74.4749355716615,100.574458590223,38.4394884976114,0.0,238.551286785388,164.27976945061002,54.7608526945406,50.9869941990227,97.37334640362141,83.13742388520471,0.0,2,24,2016,2,517.2680934978957,0,4,0,0,0,0,0.0,5.6,8.333,7.6
1188,2016-02-24,3,107.674880658747,63.73425142059261,140.863441404883,72.4893749358208,-13.3039342976168,278.982291899492,58.859628804779504,66.3350827118026,109.5401036185662,219.502550286171,101.357888193211,0.0,2,24,2016,2,650.4403060219186,0,4,0,0,0,0,0.0,2.1,1.1,13.6
1189,2016-02-25,1,47.1103182973199,147.753111906544,91.6503657524389,134.962534648941,29.4537995878551,260.313156311641,154.915049305721,133.586682445465,162.23726146997393,215.181623257083,81.2420818620836,0.0,3,25,2016,2,711.2432865047399,0,4,0,0,0,0,0.0,5.0,4.667,16.4
1190,2016-02-25,2,80.6397830692426,66.4092769489507,106.60867100359002,57.7366671789027,0.0,240.701503478657,158.826820212277,39.357193941442,54.0406286574187,113.583651114588,97.80798225551442,0.0,3,25,2016,2,552.0959016793431,0,4,0,0,0,0,0.0,0.2,0.867,11.6
1191,2016-02-25,3,105.89879943795799,104.46543061433901,144.908961665033,46.08763516776871,28.5006356295842,360.608709833461,89.2758676543725,114.778508817883,182.58754188026478,264.056519239767,132.837518726555,0.0,3,25,2016,2,790.4701723481439,0,4,0,0,0,0,0.0,0.0,10.417,12.1
1192,2016-02-26,1,70.5677804147763,126.689017502696,87.723744778049,149.038566469555,27.9605515287712,253.434988888398,157.277700572909,122.651915952625,182.3251257804365,191.735044215647,110.745725520193,0.0,4,26,2016,2,715.4146495822455,0,4,0,0,0,0,0.0,0.0,9.482999999999999,17.1
1193,2016-02-26,2,72.5399711913551,63.1274717351715,94.68362560942471,27.3190721190801,0.0,250.252169236239,155.39633411479602,71.8446522315528,35.1362426193594,89.8849467553835,76.9960967361369,0.0,4,26,2016,2,507.9223098912704,0,4,0,0,0,0,0.0,0.0,11.8,23.3
1194,2016-02-26,3,92.502278868944,68.38412540763879,106.05262901684401,102.53253218983801,28.3588585244027,376.866284393643,79.37232999954449,136.59750434427798,141.1178628713219,217.16928240724602,139.405650899921,0.0,4,26,2016,2,774.6967084013106,0,4,0,0,0,0,0.0,0.0,6.832999999999999,16.9
1195,2016-02-27,1,49.4131587693514,111.65203471174601,94.51240751154259,115.494416079189,5.366301505136519,181.47593723353,165.28223418415502,100.847616146178,91.42721680801621,145.885187202051,101.35150768658801,0.0,5,27,2016,2,557.9142558104955,1,4,0,0,0,0,0.0,0.0,1.05,8.6
1196,2016-02-27,2,65.601415512506,63.2233840630159,95.1282745002296,57.1248940427392,0.0,370.772463377303,164.222607793196,73.9918299139878,80.343403174854,132.440607894313,108.272936655781,0.0,5,27,2016,2,651.8504314957936,1,4,0,0,0,0,0.0,0.0,0.0,5.9
1197,2016-02-27,3,104.65668465737801,44.1277865899014,124.06572302922702,80.31738922783059,39.244566523713495,624.721134843998,130.504560461051,116.295489787392,107.095414126297,219.01358888173002,135.36624030349702,0.0,5,27,2016,2,1017.1332848720485,1,4,0,0,0,0,0.0,0.2,6.0329999999999995,9.3
1198,2016-02-28,2,0.0,57.817702119656495,81.9420123750437,33.2398558285209,40.268335022837896,454.875447723079,197.34628876718602,62.2467407807479,241.88441447111012,108.80443552150999,145.792609705656,0.0,6,28,2016,2,668.143353069138,1,4,0,0,0,0,0.0,11.1,0.267,9.9
1199,2016-02-28,3,0.0,64.4171960520779,108.51308733359001,0.0,22.0734858102064,1092.60301722339,327.52606856596697,163.593618291544,308.62988204063004,234.375758352052,255.56707582054,0.0,6,28,2016,2,1287.6067864192644,1,4,0,0,0,0,0.0,2.6,0.0,8.3
1200,2016-02-29,1,48.9960070064336,155.483290619895,105.847859344412,147.115832519476,13.711616585835099,270.086413592505,158.356046350356,141.067437556853,163.9820937123754,166.512316118129,79.1909233070437,0.0,0,29,2016,2,741.2410196685566,0,4,0,0,0,0,0.0,2.6,0.0,10.4
1201,2016-02-29,2,69.9931257381831,78.6779038223712,100.61805798937,55.1620407520125,0.0,237.26461865626098,154.840545743864,81.65963677956542,37.148104970511206,101.347086171886,70.985495405928,0.0,0,29,2016,2,541.7157469581978,0,4,0,0,0,0,0.0,13.3,5.233,17.3
1202,2016-02-29,3,114.047688729126,74.014155400574,106.48261337347999,55.828602404579,17.369456543892902,257.339447035163,65.6945127627532,86.0494041002042,129.98112947955798,228.253276632406,120.040811482699,0.0,0,29,2016,2,625.0819634868149,0,4,0,0,0,0,0.0,0.0,11.533,17.1
1203,2016-03-01,1,62.695701013362395,156.335276230788,124.01246211488599,134.854357011823,-1.22997346854034,230.934746800699,166.808390531676,134.762574951585,201.4163093682512,172.973541059066,103.91282120275999,0.0,1,1,2016,3,707.602569703018,0,4,0,0,0,0,0.0,0.0,13.2,22.0
1204,2016-03-01,2,94.2515784128099,70.2865122024082,107.186461291007,59.4363137938268,0.0,253.685678869862,150.914941526919,60.1154456044734,75.9111776509189,113.69717893466101,66.64832592298039,0.0,1,1,2016,3,584.8465445699139,0,4,0,0,0,0,0.0,0.0,13.367,25.3
1205,2016-03-01,3,124.490488389954,60.0088748532296,139.69552154023398,62.474318524384,31.318945136094104,243.984217463405,76.5192038920731,90.0522346549407,130.112627952984,187.391127995726,142.648819375192,0.0,1,1,2016,3,661.9723659073006,0,4,0,0,0,0,0.0,0.0,13.367,26.9
1206,2016-03-02,1,64.5834822892945,157.990541550159,114.36732456293501,127.888612899722,11.1807741398151,191.62785679160498,150.239757375272,77.924970082543,134.1512044305957,141.617378306792,86.2217831861796,0.0,2,2,2016,3,667.6385922335305,0,4,0,0,0,0,0.0,0.0,12.417,17.6
1207,2016-03-02,2,59.017830373062296,84.84775938263229,72.71022624242791,45.7886789298341,0.0,219.87503096177898,135.013564552258,71.3342900093344,52.000342485008794,75.92205247431991,55.012223240473794,0.0,2,2,2016,3,482.2395258897356,0,4,0,0,0,0,0.0,5.6,9.75,16.6
1208,2016-03-02,3,98.5415407721009,36.9622500317492,133.93418158224702,63.6612082799613,24.336041001397902,266.485810170361,57.2873541408735,63.750152630173105,104.085190199086,202.512353057151,116.11519652888501,0.0,2,2,2016,3,623.9210318378173,0,4,0,0,0,0,0.0,0.0,8.633,15.8
1209,2016-03-03,1,57.3804441347287,127.88570931993999,73.5121616631982,112.75133761303101,5.68164460636273,239.823381195617,180.68552705863,120.94924584982999,156.2674936502606,196.401900309932,120.719010885495,0.0,3,3,2016,3,617.0346785328777,0,4,0,0,0,0,0.0,10.3,4.367,13.8
1210,2016-03-03,2,86.4955808223251,93.5008443475901,107.19127153530899,23.404127457660998,0.0,243.203427541589,165.70607495366002,41.937920317682,50.141801077354,97.35338255801821,63.4417792584031,0.0,3,3,2016,3,553.7952517044741,0,4,0,0,0,0,0.0,9.5,1.517,12.8
1211,2016-03-03,3,138.271534652289,92.64283675675729,173.34578882479,68.5770622177577,19.0827393781707,407.264618329899,107.96092915879801,109.681327253459,148.1762318144543,279.174469976215,152.130010348981,0.0,3,3,2016,3,899.1845801596637,0,4,0,0,0,0,0.0,0.0,5.582999999999999,13.4
1212,2016-03-04,1,74.6723414286902,117.588530126545,90.8466396483752,114.89814834203999,8.95658770637337,230.108082145616,154.273351524648,90.9165257115454,164.5142431558309,193.92284726734403,118.36085028444599,0.0,4,4,2016,3,637.0703293976397,0,4,0,0,0,0,0.0,0.8,7.082999999999999,14.7
1213,2016-03-04,2,76.5409987668547,72.7314100086572,76.5110341934604,36.310644880393504,0.0,256.118180772438,170.040967205962,58.5751593990431,46.9411516615785,113.591812278888,69.12171436826709,0.0,4,4,2016,3,518.2122686218038,0,4,0,0,0,0,0.0,1.3,4.883,17.7
1214,2016-03-04,3,100.440567658307,84.27122800269521,106.361707914417,104.73023294245,33.3230096648077,313.10615746260703,65.6624828273912,80.800327806869,157.6296199647757,226.81061400223098,135.084634461062,0.0,4,4,2016,3,742.232903645284,0,4,0,0,0,0,0.0,0.0,1.2329999999999999,10.8
1215,2016-03-05,1,78.7735606920022,147.86712510736402,71.15974182235021,132.445245021586,8.3005520369725,208.40679065494598,139.589233771904,59.5694674859266,201.07775014000498,137.229857932793,102.653271929202,0.0,5,5,2016,3,646.9530153352209,1,4,0,0,0,0,0.0,1.8,2.967,14.3
1216,2016-03-05,2,59.06944364245,85.75589765974959,96.429749182635,47.3351233338185,0.0,314.488075603474,191.68676239056302,68.9290670998083,48.0665335739898,78.4323930783293,81.8968561490515,0.0,5,5,2016,3,603.078289422127,1,4,0,0,0,0,0.0,9.4,0.0,11.2
1217,2016-03-05,3,117.794013817236,52.27364109948629,131.640775242534,76.6645072364731,15.553805674386599,657.735618080107,165.459604057341,114.58796110501001,95.6629145355742,198.085905625434,111.538745165712,0.0,5,5,2016,3,1051.662361150223,1,4,0,0,0,0,0.0,0.0,13.5,16.4
1218,2016-03-06,1,0.0,164.67800833865,61.4220279658375,0.0,28.571175387914902,163.585532827837,137.03070395307898,23.1112727731848,368.820992374079,92.3122123835745,141.201973097205,0.0,6,6,2016,3,418.2567445202394,1,4,0,0,0,0,0.0,0.0,10.8,14.8
1219,2016-03-06,2,0.0,51.913513582766704,96.8053097774398,16.2546443239762,58.6105119634787,443.62769837164495,220.58610945106702,64.46750235654581,69.7253356889194,83.90729557073308,106.043207723035,0.0,6,6,2016,3,667.2116780193064,1,4,0,0,0,0,0.0,0.0,14.183,13.9
1220,2016-03-06,3,0.0,77.2837127740896,93.0999714191161,42.5675291403278,36.6676942939014,1094.57211979683,316.96715752156103,127.366694345619,308.767549782915,195.095974622505,278.28869854710604,0.0,6,6,2016,3,1344.191027424265,1,4,0,0,0,0,0.0,0.0,14.05,16.3
1221,2016-03-07,1,74.7201723908325,155.068589612224,147.367094285354,164.273741448125,34.442637853757404,269.293858477746,166.137634243657,121.06049966119,138.6146103568615,211.235504478088,97.84668272533621,0.0,0,7,2016,3,845.166094068039,0,4,0,0,0,0,0.0,0.0,15.083,20.3
1222,2016-03-07,2,67.6969581273701,58.634696684495296,96.69744292920191,30.9984777819464,0.0,242.297557290723,167.535566007429,61.2912620414318,29.7474062197373,147.14721867920701,59.462917849360295,0.0,0,7,2016,3,496.32513281373673,0,4,0,0,0,0,0.0,0.0,15.083,22.5
1223,2016-03-07,3,108.25472386533899,81.2181985643211,146.195160642906,77.58331219659121,-5.59736385375099,306.245993189751,62.9627887441806,79.6075091867228,84.496559650401,254.60314277773702,120.308456881694,0.0,0,7,2016,3,713.9000246051572,0,4,0,0,0,0,0.0,0.0,14.982999999999999,24.2
1224,2016-03-08,1,49.3334970589087,156.78846311538499,147.913876898516,168.189092859102,14.1821485074633,244.523579319347,172.997463052703,132.893636252448,39.2772498232195,253.10389778853198,100.08059265680201,0.0,1,8,2016,3,780.930657758722,0,4,0,0,0,0,0.0,0.0,14.732999999999999,25.3
1225,2016-03-08,2,72.0928113292922,82.9852304605046,107.55489824823299,52.2534556465341,0.0,266.95728727206904,157.034618682714,64.9406801532139,82.9888560154014,165.551278695121,54.7383347171776,0.0,1,8,2016,3,581.843682956633,0,4,0,0,0,0,0.0,11.9,7.117000000000001,25.2
1226,2016-03-08,3,83.1804552670205,69.6246190336024,161.53719835215,95.8376409452663,16.8401033684005,335.180673138999,100.355542577275,70.6414242823549,86.1621119922267,272.55106927936697,119.190692592211,0.0,1,8,2016,3,762.2006901054388,0,4,0,0,0,0,0.0,0.0,11.083,16.0
1227,2016-03-09,1,57.735577116887896,163.23365077633102,155.514759437509,118.227795506117,8.88432758438234,229.698331534603,151.82681812461598,151.06007287985202,137.27944968541289,240.154607137776,106.22974592585399,0.0,2,9,2016,3,733.2944419558303,0,4,0,0,0,0,0.0,0.0,7.082999999999999,18.4
1228,2016-03-09,2,48.873051282155,75.9786038645112,124.190240969564,36.9826419730843,0.0,281.139751622086,171.901213049548,88.2198098758137,0.0,152.423767553799,89.27136834937728,0.0,2,9,2016,3,567.1642897114004,0,4,0,0,0,0,0.0,0.0,11.267000000000001,20.8
1229,2016-03-09,3,112.382184813959,72.86217772377421,154.10217653149098,96.99414942290849,9.47353490517913,332.473934267062,93.31732984681659,103.39747041505301,125.75757232332501,319.7162884161,133.231570274673,0.0,2,9,2016,3,778.2881576643738,0,4,0,0,0,0,0.0,0.0,15.117,20.9
1230,2016-03-10,1,41.7139608916976,156.862217217804,105.21105335979601,125.826033960432,14.0730299608372,230.001659114772,155.908661421583,121.12478842290399,158.3004846623702,268.43419696979,93.7669062155754,53.1642035133881,3,10,2016,3,673.6879545053387,0,4,0,0,0,0,0.0,0.0,13.183,20.8
1231,2016-03-10,2,78.5917020006132,74.3675084881154,111.677575978082,76.4874141059846,0.0,281.604789556865,155.713339677508,56.265334198198005,45.67966324063811,140.485384161733,57.48994622459679,0.0,3,10,2016,3,622.7289901296601,0,4,0,0,0,0,0.0,0.0,9.4,22.1
1232,2016-03-10,3,136.276831729578,93.54357062773079,203.318083245602,116.467993628329,25.1970296469288,451.51568010531304,96.67384571098872,105.345269958527,149.8151408902014,401.66159153479,155.783213652039,0.0,3,10,2016,3,1026.3191889834816,0,4,0,0,0,0,0.0,0.0,12.0,16.7
1233,2016-03-11,1,66.52312871859489,147.129831289244,111.934784329265,132.229661648549,0.0,233.99019052577998,145.734792264184,107.03811853746402,71.01850325762429,281.627895050701,134.739504160835,0.0,4,11,2016,3,691.807596511433,0,4,0,0,0,0,0.0,0.0,7.417000000000001,16.5
1234,2016-03-11,2,58.3454309562348,65.522518710899,119.179239460173,69.1125936560494,0.0,282.305855335513,156.156695045649,87.130712140643,56.7501822598036,128.01935334020598,64.5445946064596,0.0,4,11,2016,3,594.4656381188693,0,4,0,0,0,0,0.0,0.0,6.082999999999999,17.0
1235,2016-03-11,3,90.7788941605135,45.8899564117328,136.419575706087,112.07183436830299,13.7540290122231,419.229242977287,90.02181446845829,104.171262651796,130.3367325798738,373.076236834339,129.025135791472,0.0,4,11,2016,3,818.1435326361463,0,4,0,0,0,0,0.0,0.0,15.55,20.2
1236,2016-03-12,1,58.8389034324076,124.329931736976,129.35137094304,129.477520911361,-5.179450030340769,239.36168011747299,132.067937787387,123.533421042594,154.8698341493012,264.471460065624,82.9512013142221,0.0,5,12,2016,3,676.1799571109168,1,4,0,0,0,0,0.0,0.0,14.933,19.8
1237,2016-03-12,2,92.1604454279571,54.6309687156277,99.2930609766842,86.62935795055759,0.0,384.05467742809503,197.588150628374,79.24930928112691,41.8323832941935,169.667377229713,87.0244877758705,0.0,5,12,2016,3,716.7685104989216,1,4,0,0,0,0,0.0,0.0,15.133,21.7
1238,2016-03-12,3,101.118908072249,57.0644283532115,130.130521718198,118.325321381141,5.712232011216019,737.883907182451,138.387231081045,160.525784605678,95.3005075081234,346.949833871098,103.131262031836,0.0,5,12,2016,3,1150.2353187184665,1,4,0,0,0,0,0.0,0.0,15.732999999999999,22.0
1239,2016-03-13,2,0.0,55.1435074287417,75.3004611001445,35.0308937455757,64.53904515679011,450.550022739105,228.173316900826,83.5183625930291,229.27551692757808,170.43261559544902,146.228007222243,0.0,6,13,2016,3,680.563930170357,1,4,0,0,0,0,0.0,0.0,15.933,21.2
1240,2016-03-13,3,0.0,74.6382339798973,113.594132985079,55.1960968243443,20.050148931174103,1119.3763974720698,329.21591595776,180.395439693414,294.888048680171,384.40180153795194,358.44778992368896,0.0,6,13,2016,3,1382.8550101925644,1,4,0,0,0,0,0.0,0.0,14.283,21.0
1241,2016-03-14,1,51.1230353240991,186.35197970887,156.51930576385098,143.42261805754498,16.4362722013729,263.803538254617,167.921660055707,130.85263769327,112.30816411233539,260.894463805975,92.101470342103,0.0,0,14,2016,3,817.656749310355,0,4,0,0,0,0,0.0,0.0,15.45,21.9
1242,2016-03-14,2,78.82426531057959,56.083579803629505,98.61960581486721,29.431239641559802,0.0,243.728035756464,165.730368074402,101.90180684046301,56.4054250758433,134.984950443711,100.85764307800301,0.0,0,14,2016,3,506.68672632710013,0,4,0,0,0,0,0.0,3.0,0.25,17.9
1243,2016-03-14,3,109.33694169289801,62.704428257581796,165.398363293036,98.06640543368749,12.469242386437399,331.006028372343,69.3881652671993,90.6325700741624,123.87016441147499,296.092669943817,111.531071700916,0.0,0,14,2016,3,778.9814094359836,0,4,0,0,0,0,0.0,0.1,10.883,21.4
1244,2016-03-15,1,55.09115771105479,141.12742253565202,129.424102256884,117.03051503798599,20.996937740918,233.25983145381,161.34180010126101,122.479087828409,125.1560251989302,268.73925305855,104.24491644592699,0.0,1,15,2016,3,696.9299667363048,0,4,0,0,0,0,0.0,0.0,14.8,26.5
1245,2016-03-15,2,77.4811427992816,69.30414370071689,115.690607589015,73.50305654928779,0.0,283.745447776599,155.162516255506,86.0111741399877,47.2265051824959,187.256547069343,77.3155653377888,0.0,1,15,2016,3,619.7243984149003,0,4,0,0,0,0,0.0,0.0,14.467,25.4
1246,2016-03-15,3,115.38533898204399,40.6360675004703,142.268785527088,88.162113434337,13.8610088261604,333.194634949308,103.95881973450899,92.15717876458059,68.0389659973169,334.145322158297,135.293601823427,0.0,1,15,2016,3,733.5079492194077,0,4,0,0,0,0,0.0,0.0,14.25,23.9
1247,2016-03-16,1,60.137162164638994,139.665042831987,109.629257849286,136.370679376843,-9.289040976719509,205.21892502823002,156.358057594755,107.158752597218,118.8818001555985,237.212926198935,71.57310340345559,0.0,2,16,2016,3,641.7320262742655,0,4,0,0,0,0,0.0,0.0,15.0,23.3
1248,2016-03-16,2,74.93070773688599,63.1224930520001,121.968986471064,25.1060429414891,0.0,278.42173733336,156.344812910849,81.34043202776891,77.3739543983413,161.304033477355,66.2322748355886,0.0,2,16,2016,3,563.5499675347992,0,4,0,0,0,0,0.0,0.0,12.183,25.5
1249,2016-03-16,3,99.1269922308028,67.4614918956867,140.934056869915,79.9412811430267,14.4389038229584,365.884037889459,75.46377057820679,120.11433129698901,110.42883428038999,334.523871457709,160.068440346391,0.0,2,16,2016,3,767.7867638518486,0,4,0,0,0,0,0.0,0.0,2.85,21.3
1250,2016-03-17,1,58.1902479867966,140.40752914004298,136.244897935677,162.62257190251998,2.7791768141210897,200.844896781806,162.323439727878,136.728756869039,88.2461537824806,339.005279336726,122.52731870692,0.0,3,17,2016,3,701.0893205609636,0,4,0,0,0,0,0.0,0.0,6.617000000000001,22.5
1251,2016-03-17,2,67.3099111557597,55.4589961657749,153.638920319018,70.1727440258722,60.8811073089991,303.992318708498,170.203131446121,62.562811583214796,48.6239593333015,172.606567478963,71.46351725744701,0.0,3,17,2016,3,711.4539976839219,0,4,0,0,0,0,0.0,0.0,13.033,21.4
1252,2016-03-17,3,145.232687410317,105.927328062117,170.345239431264,130.02549283231002,38.6240968440914,447.370768488862,96.0767610344644,123.74224635188699,122.1679532510111,479.36634210779897,186.31783120544202,0.0,3,17,2016,3,1037.5256130689613,0,4,0,0,0,0,0.0,0.0,16.133,23.5
1253,2016-03-18,1,48.582467772515294,122.781132622571,98.4498204687067,162.44323758903798,-10.2640188100765,196.44713427972098,147.492801144161,95.7648545404732,73.3248841795889,266.592902309133,94.21324932158551,0.0,4,18,2016,3,618.4397739224754,0,4,0,0,0,0,0.0,0.0,16.4,25.3
1254,2016-03-18,2,76.5509798493877,84.3873494412622,123.969576726372,38.2667832276966,0.0,264.59802087838,165.200511418428,72.3044561426725,68.9376944186338,207.176532392585,75.3091011152081,0.0,4,18,2016,3,587.7727101230985,0,4,0,0,0,0,0.0,0.0,14.267000000000001,24.4
1255,2016-03-18,3,84.1672062419835,39.1803760008235,158.07196874893998,149.332016930741,34.5264796831204,348.37631098523104,83.7356245414711,103.024064176044,133.070039796799,374.321297836523,132.276531526295,0.0,4,18,2016,3,813.6543585908394,0,4,0,0,0,0,0.0,0.0,6.517,24.7
1256,2016-03-19,1,71.3366591837945,134.712523983625,119.018770813003,151.05557239683398,5.10239938822079,178.97826161130902,158.729827364946,118.71126201340401,121.8436481245173,309.03396459008496,121.241130838152,0.0,5,19,2016,3,660.2041873767863,1,4,0,0,0,0,0.0,0.7,0.55,21.7
1257,2016-03-19,2,74.85277631314979,49.1396160467601,121.06406430728799,55.167332851405604,73.2793621496036,394.253774396785,201.23352119115,65.6318420195465,59.1749617153839,182.56193812516898,99.5706971181427,0.0,5,19,2016,3,767.7569260649921,1,4,0,0,0,0,0.0,0.0,6.2170000000000005,20.3
1258,2016-03-19,3,128.59778298592698,57.184506397911605,116.22999192634501,133.27137811856002,19.907076893766998,752.1738712458521,149.14656624763,118.41092979665599,111.74679472588801,356.024007051749,140.83521905604098,0.0,5,19,2016,3,1207.3646075683628,1,4,0,0,0,0,0.0,0.0,0.1,17.0
1259,2016-03-20,2,0.0,66.4909868093702,83.2376643705284,54.0457601110671,51.0995325815717,524.580223732843,229.535901708752,85.4541982691274,211.4268080584772,190.584292910802,150.363551522011,0.0,6,20,2016,3,779.4541676053805,1,4,0,0,0,0,0.0,0.0,3.083,18.9
1260,2016-03-20,3,76.0935786679829,93.3242881895377,82.86061827718929,72.61790196390291,12.430395894625402,1188.15349844504,319.773372810558,185.244396304463,249.5563042917006,439.70479521508497,224.112470627952,0.0,6,20,2016,3,1525.4802814382783,1,4,0,0,0,0,0.0,3.2,7.25,23.1
1261,2016-03-21,1,54.610356807014504,147.524353347702,114.209492413845,149.899759043169,21.4132734054989,263.155194247807,174.819209001177,133.708364270518,84.8137242990517,340.059941563479,130.02880448004498,0.0,0,21,2016,3,750.8124292650364,0,1,0,0,0,0,0.0,0.1,11.65,21.2
1262,2016-03-21,2,77.88506900262742,64.4684620552005,109.00618110094801,66.7487624914763,0.0,274.947096069808,159.63921845898702,72.061161604742,156.11003016695798,188.979213184683,78.9165793862288,0.0,0,21,2016,3,593.0555707200602,0,1,0,0,0,0,0.0,11.8,4.7,23.7
1263,2016-03-21,3,119.494329846919,64.82766547907259,165.857401829749,106.096324433699,3.4342636321239306,325.47181935472304,64.06384889248379,76.5320411970744,103.536837292745,312.935528102909,86.7404194808952,0.0,0,21,2016,3,785.1818045762866,0,1,0,0,0,0,0.0,0.4,5.867000000000001,20.3
1264,2016-03-22,1,42.644969370622704,137.432719580351,147.577542842572,143.296121199515,10.1975766523334,228.848527061511,182.841472895913,97.4706815638966,170.5243062891615,281.885666231507,76.7160665059716,0.0,1,22,2016,3,709.997456706905,0,1,0,0,0,0,0.0,2.1,3.767,19.7
1265,2016-03-22,2,65.7472071293596,69.3304415804492,117.08338171252899,52.1130987883828,59.757941578738496,308.356542163651,167.795196562803,72.7662130969062,150.4049459678103,171.244222593123,91.7314037462985,0.0,1,22,2016,3,672.38861295311,0,1,0,0,0,0,0.0,0.3,9.083,20.9
1266,2016-03-22,3,111.844620619379,69.2388043232595,173.99803515382703,120.284336573069,12.009784171230098,354.823592541765,75.2901227446623,78.3396371351844,107.021927714334,300.169241777699,109.11826999199499,0.0,1,22,2016,3,842.1991733825296,0,1,0,0,0,0,0.0,2.0,7.882999999999999,26.0
1267,2016-03-23,1,51.9768773311553,142.018604940637,99.2820377641671,178.372838349763,10.8403344568803,250.881677328197,163.49264576986099,139.766150921405,91.0210610832727,295.312958429927,129.90350697805,0.0,2,23,2016,3,733.3723701707997,0,1,0,0,0,0,0.0,9.0,3.4,16.4
1268,2016-03-23,2,70.9413874283661,70.9061616799266,125.676043683232,72.9367715263918,49.5684994854787,349.699377509916,186.613905985766,65.5840521451326,48.1770948278584,206.00300702489898,61.747760619481795,0.0,2,23,2016,3,739.7282413133112,0,1,0,0,0,0,0.0,0.0,6.65,17.8
1269,2016-03-23,3,135.59836016627898,64.6453328938178,174.306820379039,107.021173532511,24.8098182755417,448.811326653939,91.73692324777599,119.398058898027,98.92962459254039,409.475555037116,99.68493702658779,0.0,2,23,2016,3,955.1928319011275,0,1,0,0,0,0,0.0,2.3,2.85,16.2
1270,2016-03-24,1,72.50214236331792,139.69427013861602,120.860269814932,215.25285049242697,20.301269241367898,305.578793942373,163.718313772914,174.554801143966,145.7958017794359,406.73425618465103,136.634514226461,0.0,3,24,2016,3,874.1895959930339,0,1,0,0,0,0,1.0,0.0,1.9169999999999998,18.3
1271,2016-03-24,3,174.588273897024,116.362564510954,233.04531143342098,225.27500819531102,22.1382330776753,682.789159737789,114.845237530737,155.481515291313,150.4864528467713,645.150554341659,189.480490815177,0.0,3,24,2016,3,1454.1985508521743,0,1,0,0,0,0,1.0,0.0,3.133,19.8
1272,2016-03-26,1,95.23781800302471,130.296622866626,132.269397608461,235.098776938755,10.022723947407,221.583538347542,162.75160903860902,114.08284184143,171.1208064589676,372.952472978963,88.16372864462721,0.0,5,26,2016,3,824.5088777118158,1,1,0,0,0,0,1.0,0.0,7.882999999999999,24.2
1273,2016-03-26,2,91.114555349358,75.17064836260441,117.60883265833701,129.435746753106,65.3501078867445,606.905116768213,276.005582934296,114.09151917528601,71.52213437856979,278.184342264916,185.70827720207802,0.0,5,26,2016,3,1085.585007778363,1,1,0,0,0,0,1.0,0.0,14.633,24.1
1274,2016-03-26,3,105.44291452146,77.7397744541672,203.660670477953,268.310860313612,53.4963658206745,831.276470421002,174.61670051785,135.966754657854,101.994429791196,477.289101212861,153.91953671041298,0.0,5,26,2016,3,1539.927056008869,1,1,0,0,0,0,1.0,0.0,16.25,24.3
1275,2016-03-27,2,0.0,41.96021874443821,86.54257055178671,68.8538033701442,68.67778509877789,690.152757502981,266.285905417355,70.2811500628642,237.33845912631043,225.34428519181702,81.79336658521059,0.0,6,27,2016,3,956.187135268128,1,1,0,0,0,0,1.0,0.0,16.383,23.9
1276,2016-03-27,3,0.0,20.713946221279897,46.213456275831795,73.8011350617842,14.017627373520401,1148.1970519671302,252.319315696429,98.475009851543,257.2325976925,325.65352623998297,169.46962469188,0.0,6,27,2016,3,1302.9432168995465,1,1,0,0,0,0,1.0,0.0,15.5,22.8
1277,2016-03-28,2,0.0,78.34109893947449,113.505400032477,34.5170027339829,66.3951494870685,580.9239524269091,296.206722649148,59.716561821236404,214.57967573979573,187.42031883056703,83.8379105430533,0.0,0,28,2016,3,873.682603619912,0,1,0,0,0,1,1.0,0.0,16.55,22.4
