,Datum,Weizenbrot,Mischbrot,Vollkornbrot,Stangenbrote,Spezialbrot,Brötchen,Süsse_Brötchen,Herzhafte_Brötchen,KonditoreiBlech,Stückgebäck,Blechkuchen,Weihnachtsartikel,Gesamt,Wochentag,Jahr,Monat,Wochenende
338,2015-12-05,55.03683352262961,161.87579716975202,100.53511398133001,131.023454291819,20.5744367805513,238.37668403017898,149.512414701476,121.469088553352,153.70087029184901,235.51524058561,72.54715762275958,191.00937568950297,707.4223197762609,5,2015,12,Wochenende
339,2015-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2015,12,Wochenende
340,2015-12-07,82.43676080499608,177.42370192277198,133.645749973218,138.810134066645,-4.15593921350773,233.75124195870097,148.674828821908,136.119570198027,93.06959077742658,194.103730911292,69.4513928879868,133.835175905291,761.9116495128244,0,2015,12,Wochentag
341,2015-12-08,37.018133441289294,130.247434080179,123.865871897334,142.237830590605,3.73092225855761,273.233517945901,155.677051109461,156.905595525949,101.423544940787,221.76233211016498,66.9939557726995,190.61087465433,710.333710213866,1,2015,12,Wochentag
342,2015-12-09,74.7216837688143,148.449435347518,108.899444085324,122.137270846549,32.1129191750785,234.79027254422797,136.317065897095,158.253637503714,119.546497894797,246.142484050784,45.258132806724504,139.792734037036,721.1110257675118,2,2015,12,Wochentag
343,2015-12-10,76.3698269952774,154.401360227657,98.9245642278829,115.96325593778099,18.419071242803604,270.476895428817,146.77801833189,118.50148193243099,124.951258192115,241.547439882848,45.3604809008005,183.04980794929298,734.5549740602189,3,2015,12,Wochentag
344,2015-12-11,52.2085099078971,114.032641483033,79.5057048499857,114.417472983566,13.894778218728002,276.830452802718,181.959031462717,150.285899188326,121.57609973434099,203.576048534319,81.39767652089371,135.42091985618998,650.8895602459278,4,2015,12,Wochentag
345,2015-12-12,54.0484204590359,148.15736090639402,112.362127991265,126.102251865324,8.84447281327011,242.81528436969398,159.325589071646,102.91941791119301,137.11024974576202,269.221788493831,69.7052642268673,147.968499142264,692.329918404983,5,2015,12,Wochenende
346,2015-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2015,12,Wochenende
347,2015-12-14,65.68880556805,176.686787368858,120.95622432842698,102.33721630176399,-16.2411940214371,258.077833311404,154.673106762558,164.816304884734,164.6613278640267,221.633238971319,41.8223741610315,118.19583993358,707.5056728570659,0,2015,12,Wochentag
348,2015-12-15,67.4266218194234,162.223928045461,89.68841913143801,135.473923722939,15.8971036015989,247.45652696128602,155.486992667755,148.003362580036,171.4490945354666,205.677940370429,42.344215834341604,116.625079751855,718.1665232821464,1,2015,12,Wochentag
349,2015-12-16,56.1701383403921,151.587347665544,114.805842292982,121.458037724032,24.7311414137704,275.702196579261,171.60427907019,145.504544137478,176.4651445432765,241.938404927103,47.3495818623916,121.23809095021002,744.4547040159815,2,2015,12,Wochentag
350,2015-12-17,49.48071848219911,156.046870799126,93.6162080533943,109.136555121855,25.375092100079698,235.554987471516,161.832226349329,154.859074232297,127.2515964886318,170.070253598346,55.354982116812494,98.6441069024157,669.2104320281701,3,2015,12,Wochentag
351,2015-12-18,57.865455812141,163.389875218577,117.50019885051901,129.666129586533,37.3654925081403,276.55231627560397,150.319135371565,159.933939847749,154.5761819981246,220.63936028127102,85.4147659375622,137.078651231161,782.3394682515143,4,2015,12,Wochentag
352,2015-12-19,77.2400039184058,142.354114940096,107.35655285397199,128.271463056596,7.2965763356468205,281.111138222087,147.641358697623,112.683090820639,150.08184872269308,196.290329201254,55.8717827066635,112.24353467306001,743.6298493268037,5,2015,12,Wochenende
353,2015-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2015,12,Wochenende
354,2015-12-21,80.7083288824324,142.789363528672,123.16954714008101,95.5008036897613,19.0753758349252,265.271217731415,177.594000863141,172.206521320202,152.32316020873412,173.906018189576,60.358805283771495,72.1698491420633,726.5146368072869,0,2015,12,Wochentag
355,2015-12-22,65.3352932954076,155.037503184753,115.823212984952,110.84141628036001,24.100899771874104,266.952785466179,134.317072697661,135.612593694266,88.907672859628,159.816642053725,47.728807703403,87.2475598704892,738.0911109835258,1,2015,12,Wochentag
356,2015-12-23,59.36950838670171,136.047323189617,98.4190049538397,131.98160873830298,27.2630796100911,267.561747486405,148.815051598103,161.943693795162,123.192125865128,203.061540050951,66.31365431278671,121.21760898446001,720.6422723649575,2,2015,12,Wochentag
357,2015-12-24,77.9611813824827,125.788269829689,109.411034806649,136.484627307391,55.2095653538341,305.598461599913,130.25670017053199,40.1346526347224,19.1323000031051,158.420941608364,48.8355830312529,127.098369819503,810.4531402799588,3,2015,12,Wochentag
358,2015-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2015,12,Wochentag
359,2015-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2015,12,Wochenende
360,2015-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2015,12,Wochenende
361,2015-12-28,79.3246579438359,172.94691726121602,144.97501622501002,129.054847097298,9.87877970671046,288.285258182314,166.113584091934,161.560214720674,167.5158478701063,360.060626270505,0.0,0.0,824.4654764163844,0,2015,12,Wochentag
362,2015-12-29,46.3545890508665,137.39441377138002,80.7670646637817,119.211262989653,13.887774833594198,215.828205178335,186.57611690390598,133.08908029399998,133.7678299949051,421.424181740541,0.0,69.9124499920484,613.4433104876105,1,2015,12,Wochentag
363,2015-12-30,90.4194172780907,149.026730989946,88.579301123557,135.832750856534,17.2929556220942,262.401407261995,169.620814890876,155.542324174398,135.8013555571925,760.708640634322,0.0,0.0,743.5525631322168,2,2015,12,Wochentag
364,2015-12-31,36.406247548626794,123.782148658517,52.17919120192579,125.259471820098,94.94567858295349,196.212975750747,94.5761441948598,31.711582188790103,61.1351253781669,937.5076550358419,0.0,0.0,628.7857135628681,3,2015,12,Wochentag
365,2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2016,1,Wochentag
366,2016-01-02,63.1615388094983,159.672394636673,95.94795670352491,109.392232028582,16.0472819113836,270.796125877636,155.471750496945,119.98260635836,189.5476143960812,311.164339696661,0.0,0.0,715.0175299672978,5,2016,1,Wochenende
367,2016-01-03,0.0,121.785018280612,78.010694330174,101.17338032812401,5.37048938799461,107.881324040223,125.479461308548,24.8172203484365,299.08441110463696,183.347939324467,64.143478706971,0.0,414.22090636712755,6,2016,1,Wochenende
368,2016-01-04,56.514289768495104,149.20774684168398,114.444325651278,125.79199232786999,23.1148852487183,226.114049687711,154.385271478022,158.755116403805,130.72758254223538,269.220077829208,0.0,0.0,695.1872895257563,0,2016,1,Wochentag
369,2016-01-05,70.169517057391,142.554442885837,98.14215969325892,110.23907688305201,9.61052981944756,199.44951123376597,154.979367241159,136.63570981361,117.8386324630952,205.837617458858,60.659448682197706,0.0,630.1652375727524,1,2016,1,Wochentag
370,2016-01-06,48.526282014517406,155.567402242899,107.123009604448,105.98304066661801,22.763107339316697,229.059279954535,144.460141024913,135.897361524041,135.4907937041395,208.507536519437,79.739174645929,0.0,669.0221218223342,2,2016,1,Wochentag
371,2016-01-07,53.1865666604099,122.573863117816,69.52077201763349,125.249460289649,32.1230680203956,249.22034070530898,146.911164817126,114.96799217390699,131.5905042359749,229.17363546624802,39.3388611408383,0.0,651.874070811213,3,2016,1,Wochentag
372,2016-01-08,43.06627913217729,111.831360811113,89.9057388379043,120.87740226275,17.5964878710579,194.52798417187802,153.824605910464,109.73170973964301,97.9499017868178,223.96867673797297,86.0698780907148,0.0,577.8052530868805,4,2016,1,Wochentag
373,2016-01-09,73.75832317744559,165.643661633206,108.529922414533,118.15313998721099,20.4089763361762,200.771884348211,162.04195416319598,136.79116428782498,167.242558452622,179.541263263914,102.20053671955401,0.0,687.2659078967828,5,2016,1,Wochenende
374,2016-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2016,1,Wochenende
375,2016-01-11,79.1149735811052,146.95178788875901,105.184622505594,121.59527508729401,3.0963100499273395,213.266208858847,162.623752151388,161.703452860715,103.6745335074257,208.007777612362,42.514307904826104,0.0,669.2091779715265,0,2016,1,Wochentag
376,2016-01-12,59.093687157420504,145.582384268064,96.44585466411921,115.86559670284299,12.8753816272154,218.434673489108,142.65680538018802,122.544256713761,135.313652424744,211.059622802427,75.94672141179409,0.0,648.2975779087701,1,2016,1,Wochentag
377,2016-01-13,51.681940385458205,173.765180403381,87.97880009842649,111.237727214053,16.9490816193151,220.483657910027,150.015955918847,117.794803339078,107.96640405160781,223.498873503759,73.99464532172641,0.0,662.0963876306608,2,2016,1,Wochentag
378,2016-01-14,40.9777637495596,149.330606116161,98.4030298609837,100.399505201388,23.6786864783741,239.088381402389,146.598750866919,126.664170381651,121.7860321501691,221.639253887058,57.4127698213398,0.0,651.8779728088554,3,2016,1,Wochentag
379,2016-01-15,62.459517292110796,121.177529764802,116.083687344909,134.865860777507,27.7545864174233,206.982397850029,152.241761459404,124.39697777716299,188.52527487577782,209.095280618012,101.183830790048,0.0,669.3235794467811,4,2016,1,Wochentag
380,2016-01-16,55.4752894706118,163.832073887999,94.8564711538732,140.63504271097298,23.349850120612,191.882703252315,150.12903081553,119.04213091287701,171.7331385840261,244.826145147121,103.89576639678499,0.0,670.031430596384,5,2016,1,Wochenende
381,2016-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2016,1,Wochenende
382,2016-01-18,75.00230366065,176.78251347843997,122.856580006939,136.566781069654,0.0,229.018588050721,154.168719893607,153.219957109068,108.37483463013211,269.595787567225,94.10796585455391,0.0,740.226766266404,0,2016,1,Wochentag
383,2016-01-19,42.9082853559846,177.44923942053398,112.61936689923799,117.75202315930599,0.0,192.748656244502,126.364480120488,120.81571881854099,121.18150401110711,212.195890538723,58.2286069745182,0.0,643.4775710795645,1,2016,1,Wochentag
384,2016-01-20,57.797800845190295,161.916942538067,81.41006821461441,126.551718707585,6.5512101338574,167.183405705489,163.27024471342,93.90860700178258,172.0873570295492,247.783495426227,60.7951700482322,0.0,601.4111461448031,2,2016,1,Wochentag
385,2016-01-21,47.1440176194401,146.15218755561702,94.3180720703773,102.110594449703,5.73044392902238,226.17309982597197,144.685382565392,142.02552936876,149.3545525031213,259.780528399966,62.4360741467804,0.0,621.6284154501318,3,2016,1,Wochentag
386,2016-01-22,54.455927709052105,135.516834651243,86.1306610128645,115.700720269632,19.185485308731803,181.993759457309,157.98730331975,128.604187107559,175.2237680218014,257.62745758624,86.7115965071135,0.0,592.9833884088324,4,2016,1,Wochentag
387,2016-01-23,47.714767526406796,148.753275790831,99.94787233071709,123.206677924352,20.9812020347297,193.825666991068,152.21544411148,114.764375884993,147.6044850360683,198.594646839499,69.4632992580097,0.0,634.4294625981046,5,2016,1,Wochenende
388,2016-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2016,1,Wochenende
389,2016-01-25,58.6845863371653,163.304871011395,127.528869372514,131.232799894587,15.740200693406,191.611336068898,160.13273700948798,146.204621399246,123.0625863933119,207.607210306464,77.3046896108276,0.0,688.1026633779653,0,2016,1,Wochentag
390,2016-01-26,75.48317731428429,152.031156584914,94.96366670037389,145.127193109721,18.3497006830737,229.98331339093102,155.063311833736,142.352167944933,136.9767001364109,214.79858223747502,56.1192812288511,0.0,715.9382077832979,1,2016,1,Wochentag
391,2016-01-27,36.7316871846864,142.810374024207,83.1174565180116,107.53413565064699,26.7509875759368,196.363047445085,162.441893351876,135.274133085481,148.6959398493314,226.16521533477402,40.9080058266482,0.0,593.3076883985738,2,2016,1,Wochentag
392,2016-01-28,60.6283026622624,140.506198630892,104.242361422403,111.314912378404,19.893769228061103,223.891826642958,154.881436481857,126.669403600384,159.19607174678978,249.18995237305802,0.0,0.0,660.4773709649805,3,2016,1,Wochentag
393,2016-01-29,46.3777441343209,123.81323824549601,93.39865517496081,137.993005417597,-0.40726390081367103,210.37993850178398,163.453336092743,120.00853009583,127.7603607762781,227.05421447032398,64.1545980833795,0.0,611.5553175733451,4,2016,1,Wochentag
394,2016-01-30,58.128460226311596,121.460690279125,90.22824008145581,135.934534302856,23.100870841110897,169.259124479108,143.920612741735,83.85903656952341,158.3257148193797,200.224026227849,54.6352616602341,0.0,598.1119202099674,5,2016,1,Wochenende
395,2016-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2016,1,Wochenende
396,2016-02-01,78.0367617564477,153.173572720688,115.611912228969,136.733722583663,0.0,251.409515582449,142.634165842448,123.31682181819099,51.6253983726272,247.928850085751,82.30030781991309,0.0,734.9654848722166,0,2016,2,Wochentag
397,2016-02-02,45.5295883652613,158.355021485054,134.843737157825,132.107614341785,-1.54812662078747,231.297992138285,156.836885331593,117.86071105822901,71.0776766516559,259.245371525819,108.15129515821998,0.0,700.5858268674228,1,2016,2,Wochentag
398,2016-02-03,60.50870726129661,156.876459875298,105.54474419514798,128.908454925574,13.8299685264252,275.372341145704,176.99577724762298,115.78888222698,116.185304571679,214.12989943255002,92.4667729957662,0.0,741.0406759294458,2,2016,2,Wochentag
399,2016-02-04,64.2834405870519,161.814395034909,99.35507386647949,128.845491514777,8.16696441436018,237.193112414311,152.506916298899,121.275231765466,154.66104011101498,269.20159814488096,82.24259751903259,0.0,699.6584778318885,3,2016,2,Wochentag
400,2016-02-05,68.4861619349088,142.801451290024,94.8280336442149,142.900101673388,3.00633613675157,232.298697070518,151.8102102172,121.96556606440001,71.85974449763471,249.235693614968,99.01424963050579,0.0,684.3207817498053,4,2016,2,Wochentag
401,2016-02-06,74.5129500716917,155.471874997107,71.7625480030597,123.133300416505,35.6186362695055,174.135359943735,129.78188129531,130.730671686968,111.307729257859,308.227989509843,97.12374066384571,0.0,634.6346697016039,5,2016,2,Wochenende
402,2016-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2016,2,Wochenende
403,2016-02-08,72.16149919891109,147.851242846691,109.74314126780399,147.870007185209,-8.886726056775759,232.325399781946,130.40179894110702,111.051326675286,108.785302627801,282.785488620784,72.74606916183791,0.0,701.0645642237854,0,2016,2,Wochentag
404,2016-02-09,67.7693155576995,154.479248598615,125.63284395765699,118.324921128781,17.1779860937358,267.537507225235,172.739601501101,132.43942684908998,94.04458855257641,275.236813368167,107.03324690595899,0.0,750.9218225617233,1,2016,2,Wochentag
405,2016-02-10,66.8351843366833,120.177036797854,119.509609241427,119.17593913698799,2.3110650742509304,249.473862801987,156.924985177256,99.79434367146659,54.3593409072605,280.09917722682303,83.0966779227861,0.0,677.4826973891902,2,2016,2,Wochentag
406,2016-02-11,65.333265708678,143.588021411885,108.563349638531,134.445522882869,17.9404074532633,204.961521610987,157.404964737393,130.209097866522,113.273767605528,250.814403483089,117.584031934506,0.0,674.8320887062132,3,2016,2,Wochentag
407,2016-02-12,46.354938263260095,138.38980820084498,87.00024091949341,135.361481694899,17.755230154563,243.40737786983502,179.814139479416,114.499185538932,148.65511392364098,240.553903033677,106.76863635024799,0.0,668.2690771028955,4,2016,2,Wochentag
408,2016-02-13,61.29430071728021,133.749879908676,83.4644600957217,152.444578650719,12.569549604648302,197.348407920914,144.422192639075,93.1818526510262,147.75964264643,283.019157844889,126.939621713017,0.0,640.8711768979592,5,2016,2,Wochenende
409,2016-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2016,2,Wochenende
410,2016-02-15,74.8102474742259,159.429743568437,121.323135244177,116.931203798512,-7.27185175313658,241.93793369959099,186.36740673391498,139.88129730523002,91.0122980366542,288.977441713649,76.2707340532277,0.0,707.1604120318063,0,2016,2,Wochentag
411,2016-02-16,67.0320671794435,156.422952540025,88.07440204167101,116.32632242526002,21.6185945354808,254.63407330246702,174.983588123377,119.359570827775,123.54340757811501,238.56931678572002,96.41283109761659,0.0,704.1084120243473,1,2016,2,Wochentag
412,2016-02-17,33.147542518242695,136.125832444071,117.534424909085,138.228417346501,-3.96570806309722,267.628073537889,140.258485760416,137.779978206383,142.271947219769,287.544442037579,95.2573760049019,0.0,688.6985826926915,2,2016,2,Wochentag
413,2016-02-18,78.82462776575609,150.893035532259,94.8243081499638,110.09560097014099,14.026049691691199,232.82243506007003,142.655738580813,111.207567065829,122.00809097169399,292.29484098675897,93.3411267687928,0.0,681.4860571698811,3,2016,2,Wochentag
414,2016-02-19,40.8248188829974,152.22735213690902,87.63490293593229,123.965944870905,13.186986987483099,227.63044965813,169.802531910262,119.727513315783,156.10079921831002,272.326152079229,109.392376816295,0.0,645.4704554723569,4,2016,2,Wochentag
415,2016-02-20,75.1592672223074,127.41683098153601,80.0210954508104,126.145576498996,19.371534697618998,187.614816222306,163.483184642251,71.584512926039,164.95557347048,215.23987845405102,68.3751384040185,0.0,615.7291210735748,5,2016,2,Wochenende
416,2016-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2016,2,Wochenende
417,2016-02-22,49.3500784406299,152.897780093955,110.012802490578,111.081042135416,0.0,205.634268030173,171.87054739965302,132.258649578334,93.35035185584,161.621739923062,101.506420034305,0.0,628.9759711907519,0,2016,2,Wochentag
418,2016-02-23,50.6038680136164,131.136809399161,94.92934263129179,139.38297379623,6.17048600553143,201.353408477645,138.05645788481598,127.43040060305401,160.1207698702869,163.05008328142,75.4210317202581,0.0,623.5768883234756,1,2016,2,Wochentag
419,2016-02-24,54.1417182628359,139.322233482767,86.4023884059603,133.27346530232902,-5.834477777603179,235.341518133333,153.373074158924,105.55810185376801,132.3166100564483,160.082153223421,100.098328356439,0.0,642.646845809622,2,2016,2,Wochentag
420,2016-02-25,47.1103182973199,147.753111906544,91.6503657524389,134.962534648941,29.4537995878551,260.313156311641,154.915049305721,133.586682445465,162.23726146997393,215.181623257083,81.2420818620836,0.0,711.2432865047399,3,2016,2,Wochentag
421,2016-02-26,70.5677804147763,126.689017502696,87.723744778049,149.038566469555,27.9605515287712,253.434988888398,157.277700572909,122.651915952625,182.3251257804365,191.735044215647,110.745725520193,0.0,715.4146495822455,4,2016,2,Wochentag
422,2016-02-27,49.4131587693514,111.65203471174601,94.51240751154259,115.494416079189,5.366301505136519,181.47593723353,165.28223418415502,100.847616146178,91.42721680801621,145.885187202051,101.35150768658801,0.0,557.9142558104955,5,2016,2,Wochenende
423,2016-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2016,2,Wochenende
424,2016-02-29,48.9960070064336,155.483290619895,105.847859344412,147.115832519476,13.711616585835099,270.086413592505,158.356046350356,141.067437556853,163.9820937123754,166.512316118129,79.1909233070437,0.0,741.2410196685566,0,2016,2,Wochentag
425,2016-03-01,62.695701013362395,156.335276230788,124.01246211488599,134.854357011823,-1.22997346854034,230.934746800699,166.808390531676,134.762574951585,201.4163093682512,172.973541059066,103.91282120275999,0.0,707.602569703018,1,2016,3,Wochentag
426,2016-03-02,64.5834822892945,157.990541550159,114.36732456293501,127.888612899722,11.1807741398151,191.62785679160498,150.239757375272,77.924970082543,134.1512044305957,141.617378306792,86.2217831861796,0.0,667.6385922335305,2,2016,3,Wochentag
427,2016-03-03,57.3804441347287,127.88570931993999,73.5121616631982,112.75133761303101,5.68164460636273,239.823381195617,180.68552705863,120.94924584982999,156.2674936502606,196.401900309932,120.719010885495,0.0,617.0346785328777,3,2016,3,Wochentag
428,2016-03-04,74.6723414286902,117.588530126545,90.8466396483752,114.89814834203999,8.95658770637337,230.108082145616,154.273351524648,90.9165257115454,164.5142431558309,193.92284726734403,118.36085028444599,0.0,637.0703293976397,4,2016,3,Wochentag
429,2016-03-05,78.7735606920022,147.86712510736402,71.15974182235021,132.445245021586,8.3005520369725,208.40679065494598,139.589233771904,59.5694674859266,201.07775014000498,137.229857932793,102.653271929202,0.0,646.9530153352209,5,2016,3,Wochenende
430,2016-03-06,0.0,164.67800833865,61.4220279658375,0.0,28.571175387914902,163.585532827837,137.03070395307898,23.1112727731848,368.820992374079,92.3122123835745,141.201973097205,0.0,418.2567445202394,6,2016,3,Wochenende
431,2016-03-07,74.7201723908325,155.068589612224,147.367094285354,164.273741448125,34.442637853757404,269.293858477746,166.137634243657,121.06049966119,138.6146103568615,211.235504478088,97.84668272533621,0.0,845.166094068039,0,2016,3,Wochentag
432,2016-03-08,49.3334970589087,156.78846311538499,147.913876898516,168.189092859102,14.1821485074633,244.523579319347,172.997463052703,132.893636252448,39.2772498232195,253.10389778853198,100.08059265680201,0.0,780.930657758722,1,2016,3,Wochentag
433,2016-03-09,57.735577116887896,163.23365077633102,155.514759437509,118.227795506117,8.88432758438234,229.698331534603,151.82681812461598,151.06007287985202,137.27944968541289,240.154607137776,106.22974592585399,0.0,733.2944419558303,2,2016,3,Wochentag
434,2016-03-10,41.7139608916976,156.862217217804,105.21105335979601,125.826033960432,14.0730299608372,230.001659114772,155.908661421583,121.12478842290399,158.3004846623702,268.43419696979,93.7669062155754,53.1642035133881,673.6879545053387,3,2016,3,Wochentag
435,2016-03-11,66.52312871859489,147.129831289244,111.934784329265,132.229661648549,0.0,233.99019052577998,145.734792264184,107.03811853746402,71.01850325762429,281.627895050701,134.739504160835,0.0,691.807596511433,4,2016,3,Wochentag
436,2016-03-12,58.8389034324076,124.329931736976,129.35137094304,129.477520911361,-5.179450030340769,239.36168011747299,132.067937787387,123.533421042594,154.8698341493012,264.471460065624,82.9512013142221,0.0,676.1799571109168,5,2016,3,Wochenende
437,2016-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2016,3,Wochenende
438,2016-03-14,51.1230353240991,186.35197970887,156.51930576385098,143.42261805754498,16.4362722013729,263.803538254617,167.921660055707,130.85263769327,112.30816411233539,260.894463805975,92.101470342103,0.0,817.656749310355,0,2016,3,Wochentag
439,2016-03-15,55.09115771105479,141.12742253565202,129.424102256884,117.03051503798599,20.996937740918,233.25983145381,161.34180010126101,122.479087828409,125.1560251989302,268.73925305855,104.24491644592699,0.0,696.9299667363048,1,2016,3,Wochentag
440,2016-03-16,60.137162164638994,139.665042831987,109.629257849286,136.370679376843,-9.289040976719509,205.21892502823002,156.358057594755,107.158752597218,118.8818001555985,237.212926198935,71.57310340345559,0.0,641.7320262742655,2,2016,3,Wochentag
441,2016-03-17,58.1902479867966,140.40752914004298,136.244897935677,162.62257190251998,2.7791768141210897,200.844896781806,162.323439727878,136.728756869039,88.2461537824806,339.005279336726,122.52731870692,0.0,701.0893205609636,3,2016,3,Wochentag
442,2016-03-18,48.582467772515294,122.781132622571,98.4498204687067,162.44323758903798,-10.2640188100765,196.44713427972098,147.492801144161,95.7648545404732,73.3248841795889,266.592902309133,94.21324932158551,0.0,618.4397739224754,4,2016,3,Wochentag
443,2016-03-19,71.3366591837945,134.712523983625,119.018770813003,151.05557239683398,5.10239938822079,178.97826161130902,158.729827364946,118.71126201340401,121.8436481245173,309.03396459008496,121.241130838152,0.0,660.2041873767863,5,2016,3,Wochenende
444,2016-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2016,3,Wochenende
445,2016-03-21,54.610356807014504,147.524353347702,114.209492413845,149.899759043169,21.4132734054989,263.155194247807,174.819209001177,133.708364270518,84.8137242990517,340.059941563479,130.02880448004498,0.0,750.8124292650364,0,2016,3,Wochentag
446,2016-03-22,42.644969370622704,137.432719580351,147.577542842572,143.296121199515,10.1975766523334,228.848527061511,182.841472895913,97.4706815638966,170.5243062891615,281.885666231507,76.7160665059716,0.0,709.997456706905,1,2016,3,Wochentag
447,2016-03-23,51.9768773311553,142.018604940637,99.2820377641671,178.372838349763,10.8403344568803,250.881677328197,163.49264576986099,139.766150921405,91.0210610832727,295.312958429927,129.90350697805,0.0,733.3723701707997,2,2016,3,Wochentag
448,2016-03-24,72.50214236331792,139.69427013861602,120.860269814932,215.25285049242697,20.301269241367898,305.578793942373,163.718313772914,174.554801143966,145.7958017794359,406.73425618465103,136.634514226461,0.0,874.1895959930339,3,2016,3,Wochentag
449,2016-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2016,3,Wochentag
450,2016-03-26,95.23781800302471,130.296622866626,132.269397608461,235.098776938755,10.022723947407,221.583538347542,162.75160903860902,114.08284184143,171.1208064589676,372.952472978963,88.16372864462721,0.0,824.5088777118158,5,2016,3,Wochenende
451,2016-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2016,3,Wochenende
452,2016-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016,3,Wochentag
453,2016-03-29,50.742039371238,157.64675733108,116.498551502073,124.23792447649299,3.3822080690611696,191.773917361412,146.926602794134,154.149291094514,128.0058980553863,146.647762348648,70.8778413475173,0.0,644.2813981113571,1,2016,3,Wochentag
454,2016-03-30,67.3876648708512,137.736381584275,109.595555606508,108.99678404362,32.9777684815452,187.524627843215,167.09847350656,85.92394333557958,116.0384792643934,164.485754822378,89.19275364250771,0.0,644.2187824300144,2,2016,3,Wochentag
455,2016-03-31,58.579811104773505,138.076756749592,132.047049052548,81.0823151464764,25.6259450558221,262.043045526891,168.152761401817,135.415721401295,146.9248454436147,205.30256835807,103.48984096251301,0.0,697.454922636103,3,2016,3,Wochentag
456,2016-04-01,60.4032551683259,134.766473890102,90.0351170781988,118.767134949016,14.497066178700099,226.25159496636002,172.89370881994802,114.734054836847,155.82111256291,174.04531152436502,81.0444324185204,0.0,644.7206422307029,4,2016,4,Wochentag
457,2016-04-02,58.734252031683,139.121693237368,87.00829816860441,117.445515216985,34.1336920026505,163.107264206483,172.834572092361,114.91545102517999,123.96847143849558,159.974504463166,78.4841522923417,0.0,599.5507148637739,5,2016,4,Wochenende
458,2016-04-03,0.0,139.598741543512,58.181088570726395,0.0,13.050344905137901,310.140741887805,243.04933992725103,149.033003115122,249.5507725620768,146.756231638964,172.471872620723,0.0,520.9709169071813,6,2016,4,Wochenende
459,2016-04-04,71.619752084669,136.434118720718,116.76649956058998,133.60826528889,0.0,252.290615397497,160.30967912964599,128.814340022066,190.0895866295713,187.776542029436,97.1802048279493,0.0,710.7192510523639,0,2016,4,Wochentag
460,2016-04-05,54.2051929740402,127.599744261257,113.714024929629,115.62036484505501,-7.5234984757548,237.06485449917002,150.005915785029,116.122625903706,138.4777150662658,156.142957279276,78.5593954969282,0.0,640.6806830333965,1,2016,4,Wochentag
461,2016-04-06,64.6900681594406,133.501963897845,105.229071486029,86.73618465670229,20.0299751411051,236.616284503322,179.010229689078,128.033018404371,157.0305254722839,184.64453775186797,81.72590546155391,0.0,646.803547844444,2,2016,4,Wochentag
462,2016-04-07,76.0635886582043,124.895307197931,89.207600873941,106.17010936273,-9.43900773713668,212.40890967936002,145.133179065973,125.274748179152,167.5946239656165,197.814603308442,78.01297193489671,0.0,599.3065080350297,3,2016,4,Wochentag
463,2016-04-08,61.5862125251281,128.757396496152,91.1144829793882,121.936428255637,11.552332142380399,208.65006924689098,151.961440875562,114.583904042445,150.792549749722,182.143025737378,111.647997537332,0.0,623.5969216455767,4,2016,4,Wochentag
